Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, Triggered By, Effects
Schedule called, lidar, 0, 0, 160000000, 0, 160171300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 160000000, 0, 160325100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 168000000, 0, 168084700, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 168000000, 0, 168213500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 170000000, 0, 170071600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 170000000, 0, 170285200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 180000000, 0, 180119500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 180000000, 0, 180296200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 190000000, 0, 190146100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 190000000, 0, 190356100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 200000000, 0, 200079600, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 200000000, 0, 200080100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 200000000, 0, 200217900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 201000000, 0, 201105800, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 201000000, 0, 201231200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 210000000, 0, 210317800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 210000000, 0, 210460800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 220000000, 0, 220211900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 220000000, 0, 220361800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 230000000, 0, 230111100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 230000000, 0, 230278300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 234000000, 0, 234150800, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 234000000, 0, 234311300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 240000000, 0, 240134200, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 240000000, 0, 240134700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 240000000, 0, 240320600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 250000000, 0, 250312900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 250000000, 0, 250499900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 260000000, 0, 260243000, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 260000000, 0, 260405900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 267000000, 0, 267250800, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 267000000, 0, 267411400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 270000000, 0, 270306500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 270000000, 0, 270487200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 280000000, 0, 280346400, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 280000000, 0, 280346800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 280000000, 0, 280525500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 290000000, 0, 290183400, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 290000000, 0, 290324700, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 300000000, 0, 300160200, camera.tCamera, 0, <>, <>
Schedule called, lidar, 0, 0, 300000000, 0, 300160600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 300000000, 0, 300361500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 310000000, 0, 310119700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 310000000, 0, 310295800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 320000000, 0, 320329400, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 320000000, 0, 320330100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 320000000, 0, 320505700, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 330000000, 0, 330324100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 330000000, 0, 330513900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 333000000, 0, 333269900, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 333000000, 0, 333394000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 340000000, 0, 340250400, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 340000000, 0, 340430400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 350000000, 0, 350324000, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 350000000, 0, 350505600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 360000000, 0, 360328200, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 360000000, 0, 360328900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 360000000, 0, 360506100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 366000000, 0, 366329200, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 366000000, 0, 366456300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 370000000, 0, 370293100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 370000000, 0, 370473000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 380000000, 0, 380332700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 380000000, 0, 380474600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 390000000, 0, 390200900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 390000000, 0, 390391900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 399000000, 0, 399115900, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 399000000, 0, 399240500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 400000000, 0, 400108400, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 400000000, 0, 400108800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 400000000, 0, 400290300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 410000000, 0, 410341700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 410000000, 0, 410521300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 420000000, 0, 420152600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 420000000, 0, 420334500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 430000000, 0, 430226000, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 430000000, 0, 430396900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 432000000, 0, 432246600, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 432000000, 0, 432404400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 440000000, 0, 440180100, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 440000000, 0, 440186300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 440000000, 0, 440372800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 450000000, 0, 450309500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 450000000, 0, 450494500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 460000000, 0, 460162400, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 460000000, 0, 460335800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 465000000, 0, 465436900, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 465000000, 0, 465620900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 470000000, 0, 470116300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 470000000, 0, 470373100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 480000000, 0, 480314900, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 480000000, 0, 480315500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 480000000, 0, 480456000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 490000000, 0, 490319500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 490000000, 0, 490496600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 498000000, 0, 498226300, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 498000000, 0, 498480000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 500000000, 0, 500204600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 500000000, 0, 500508200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 510000000, 0, 510255700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 510000000, 0, 510468800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 520000000, 0, 520135500, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 520000000, 0, 520136100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 520000000, 0, 520313500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 530000000, 0, 530295900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 530000000, 0, 530432600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 531000000, 0, 531068900, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 531000000, 0, 531204900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 540000000, 0, 540140500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 540000000, 0, 540322800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 550000000, 0, 550358200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 550000000, 0, 550534700, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 560000000, 0, 560231700, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 560000000, 0, 560232100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 560000000, 0, 560403500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 564000000, 0, 564142800, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 564000000, 0, 564304600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 570000000, 0, 570141600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 570000000, 0, 570308500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 580000000, 0, 580128700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 580000000, 0, 580312900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 590000000, 0, 590456400, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 590000000, 0, 590653100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 597000000, 0, 597229500, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 597000000, 0, 597356300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 600000000, 0, 600107800, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 600000000, 0, 600108100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 600000000, 0, 600278800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 610000000, 0, 610372200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 610000000, 0, 610512400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 620000000, 0, 620264100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 620000000, 0, 620443800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 630000000, 0, 630295500, camera.tCamera, 0, <>, <>
Schedule called, lidar, 0, 0, 630000000, 0, 630295800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 630000000, 0, 630479400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 640000000, 0, 640129100, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 640000000, 0, 640129600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 640000000, 0, 640308800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 650000000, 0, 650253200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 650000000, 0, 650529200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 660000000, 0, 660225600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 660000000, 0, 660437500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 663000000, 0, 663094800, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 663000000, 0, 663253300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 670000000, 0, 670131500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 670000000, 0, 670311100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 680000000, 0, 680374100, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 680000000, 0, 680375700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 680000000, 0, 680591100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 690000000, 0, 690413400, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 690000000, 0, 690582100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 696000000, 0, 696197500, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 696000000, 0, 696394500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 700000000, 0, 700182000, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 700000000, 0, 700425700, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 710000000, 0, 710274500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 710000000, 0, 710408800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 720000000, 0, 720179000, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 720000000, 0, 720180100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 720000000, 0, 720370100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 729000000, 0, 729119500, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 729000000, 0, 729277900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 730000000, 0, 730154700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 730000000, 0, 730325900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 740000000, 0, 740337900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 740000000, 0, 740515200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 750000000, 0, 750120700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 750000000, 0, 750316000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 760000000, 0, 760160000, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 760000000, 0, 760160700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 760000000, 0, 760336900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 762000000, 0, 762158900, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 762000000, 0, 762330000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 770000000, 0, 770343200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 770000000, 0, 770483500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 780000000, 0, 780309300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 780000000, 0, 780482700, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 790000000, 0, 790283200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 790000000, 0, 790528900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 795000000, 0, 795204400, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 795000000, 0, 795385000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 800000000, 0, 800137500, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 800000000, 0, 800137900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 800000000, 0, 800286100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 810000000, 0, 810308200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 810000000, 0, 810488400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 820000000, 0, 820154200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 820000000, 0, 820349800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 828000000, 0, 828170400, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 828000000, 0, 828336100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 830000000, 0, 830120000, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 830000000, 0, 830298000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 840000000, 0, 840293000, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 840000000, 0, 840293800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 840000000, 0, 840468800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 850000000, 0, 850258100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 850000000, 0, 850579300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 860000000, 0, 860184200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 860000000, 0, 860423200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 861000000, 0, 861140700, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 861000000, 0, 861344000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 870000000, 0, 870239700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 870000000, 0, 870568800, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 880000000, 0, 880219200, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 880000000, 0, 880220500, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 880000000, 0, 880464200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 890000000, 0, 890261200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 890000000, 0, 890399900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 894000000, 0, 894258700, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 894000000, 0, 894419700, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 900000000, 0, 900328800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 900000000, 0, 900512300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 910000000, 0, 910176700, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 910000000, 0, 910357200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 920000000, 0, 920345500, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 920000000, 0, 920345900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 920000000, 0, 920527600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 927000000, 0, 927317700, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 927000000, 0, 927442300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 930000000, 0, 930258200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 930000000, 0, 930442700, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 940000000, 0, 940174100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 940000000, 0, 940350900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 950000000, 0, 950153600, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 950000000, 0, 950325400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 960000000, 0, 960230600, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 960000000, 0, 960232100, lidar.tLidar, 0, <>, <>
Schedule called, camera, 0, 0, 960000000, 0, 960247000, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 960000000, 0, 960409400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 970000000, 0, 970127100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 970000000, 0, 970284600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 980000000, 0, 980239300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 980000000, 0, 980402400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 990000000, 0, 990174100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 990000000, 0, 990370200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 993000000, 0, 993150100, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 993000000, 0, 993364100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 1000000000, 0, 1000298500, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 1000000000, 0, 1000298900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1000000000, 0, 1000508400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1010000000, 0, 1010128800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1010000000, 0, 1010322200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1020000000, 0, 1020309300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1020000000, 0, 1020493500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 1026000000, 0, 1026120000, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1026000000, 0, 1026285000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1030000000, 0, 1030324300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1030000000, 0, 1030499300, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 1040000000, 0, 1040327000, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 1040000000, 0, 1040327300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1040000000, 0, 1040511500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1050000000, 0, 1050296400, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1050000000, 0, 1050474200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 1059000000, 0, 1059323900, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1059000000, 0, 1059486500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1060000000, 0, 1060132200, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1060000000, 0, 1060322600, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1070000000, 0, 1070328900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1070000000, 0, 1070504400, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 1080000000, 0, 1080154700, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 1080000000, 0, 1080155300, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1080000000, 0, 1080344900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1090000000, 0, 1090244900, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1090000000, 0, 1090526000, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 1092000000, 0, 1092180800, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1092000000, 0, 1092358500, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1100000000, 0, 1100260400, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1100000000, 0, 1100391900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1110000000, 0, 1110140800, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1110000000, 0, 1110337100, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, semantic, 0, 0, 1120000000, 0, 1120258400, semantic.t, 0, <>, <>
Schedule called, lidar, 0, 0, 1120000000, 0, 1120259100, lidar.tLidar, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1120000000, 0, 1120436200, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, camera, 0, 0, 1125000000, 0, 1125115100, camera.tCamera, 0, <>, <>
Schedule called, dataFusion, 0, 0, 1125000000, 0, 1125268900, dataFusion.both_ports_are_present, 0, <>, <>
Schedule called, lidar, 0, 0, 1130000000, 0, 1130118100, lidar.tLidar, 0, <>, <>
